post_id,user_id,author,created_at,title,text,reply_count,like_count,retweet_count,view_count,symbol,stock_name,source,url,truncated,fav_count,crawl_time
391842233,8169906877,格雷迪3513,2026-05-29 12:32:43,,$ST得润(SZ002055)$ 这次必须要捂住，管你怎么折腾，基本面只会持续向好，长期主义必胜！！！,4,8,0,14035,SZ002055,ST得润,iPhone,https://xueqiu.com/8169906877/391842233,0,0,2026-07-08 16:25:26
391844592,1818848733,龙虎豹999,2026-05-29 12:51:42,,$ST得润(SZ002055)$ 看到隔壁说 收盘竞价幸亏挂了跌停，优先成交.我真心不敢反驳,19,4,0,12111,SZ002055,ST得润,雪球,https://xueqiu.com/1818848733/391844592,0,0,2026-07-08 16:25:26
391886565,5739837894,厚道的股指小好学,2026-05-29 23:22:41,,$ST得润(SZ002055)$ 昨晚戴尔科技狂涨，得润下周一也会大涨,1,2,0,8343,SZ002055,ST得润,Android,https://xueqiu.com/5739837894/391886565,0,0,2026-07-08 16:25:26
391893431,9386663305,飞机场的9点半,2026-05-30 01:22:23,,$ST得润(SZ002055)$ 其实我是想买的，这个公司我自己很熟悉，40多亿完全是侮辱他的规模。周末继续挖掘的工作吧。,3,2,0,17001,SZ002055,ST得润,iPhone,https://xueqiu.com/9386663305/391893431,0,0,2026-07-08 16:25:26
391894512,2055847415,红中老大耍的好,2026-05-30 01:35:29,,$ST得润(SZ002055)$ 2024年10月的6块多买过，9块多没卖坐了一轮过山车跌到4块多，后面25年7月的7块多卖了。再后面就是今年1月初的6块买了，一直到5月29号，今天做个记录，前两天的天地板让许多人觉得像出货，我反而觉得这个是暴力洗盘，不要慌，技术回调。都以身入局了，买定离手。昨天还收红了3.64%，更像是他们说的培养天地板的习惯，震下短线博弈的资金，朱力在寻找像我这种中长期不操作的锁仓资金或韭菜陪它长跑。锁仓了，顶多就技术回调（跌5%-10%-20%-30%），要不就大涨牛归（1%）。今年得润的基本面预期比24和25年好多了，一切向好，后面再看基本面情况再说了。（起不来当我没说，6块以下加仓，从头再来）,0,2,0,19522,SZ002055,ST得润,Android,https://xueqiu.com/2055847415/391894512,0,1,2026-07-08 16:25:26
391902287,5942251592,简朴的金条小风车屋,2026-05-30 03:09:24,,$ST得润(SZ002055)$ 从它现有产品结构看来它唯一的护城河就是intel cpu socket，特别是6.2-6.5的台北电脑展发布的桌面级lga1954cpu socket，这个接口intel说要用三代，搭上aipc浪潮这一代产品市占才是最重要的,26,3,0,25096,SZ002055,ST得润,Android,https://xueqiu.com/5942251592/391902287,0,1,2026-07-08 16:25:26
391904697,8350436748,没有就等,2026-05-30 03:38:15,,$ST得润(SZ002055)$ 本周连续两天的天地板，隔天居然都能红开，这已经把它的股性和其他所有ST股区分开了。本人关注了很多长期做ST的行家都不关注得润，因为得润既不属于重整重组股权方向，也不属于低位挖坑后的连板妖股方向。得润短期只是基于基本面的题材炒作，但这就是预期差。后续跟随走势再来慢慢拆解。,2,4,0,22430,SZ002055,ST得润,Android,https://xueqiu.com/8350436748/391904697,0,1,2026-07-08 16:25:26
391904726,3850339348,黑马挖掘机2024,2026-05-30 03:38:35,,回复@股海博弈投: 2022 年$英特尔(INTC)$ 自己都是半死不活的状态，$ST得润(SZ002055)$ 肯定炒作不起来。但是今年不一样了，英特尔重生了，cpu 在推理中心的用量大幅增加，这就是得润的行业贝塔查看图片//@股海博弈投:回复@简朴的金条小风车屋:不是1851吗？还有Ddr5和预研的Ddr6以及112G高速背板都是预期啊，高速背板目前就64G的，后面能跟上就有预期，还有这波炒作不就是ai应用中gpu和cpu的占比和18A的更新换代以及客户中cpu大幅增长有关，与你说的护城河没多大关系，22年就是唯一英特尔认证了，也没炒作起来，前几个月也没动,1,11,0,35754,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/391904726,0,0,2026-07-08 16:25:26
391905157,1255983670,股海博弈投,2026-05-30 03:43:44,,回复@黑马挖掘机2024: ，我感觉这几天的天地板不是一股资金，有专做St的资金，还有炒英特尔受益供应商的主板资金，还有债转股无形大手的资金，40亿的盘子，三天成交都接近一大半市值了//@黑马挖掘机2024:回复@股海博弈投:2022 年$英特尔(INTC)$ 自己都是半死不活的状态，$ST得润(SZ002055)$ 肯定炒作不起来。但是今年不一样了，英特尔重生了，cpu 在推理中心的用量大幅增加，这就是得润的行业贝塔查看图片,0,4,0,28919,SZ002055,ST得润,Android,https://xueqiu.com/1255983670/391905157,0,0,2026-07-08 16:25:26
391914323,6777140022,平静的升值小观星者,2026-05-30 05:58:51,,$ST得润(SZ002055)$ 不懂技术，单纯觉得周一能涨,2,0,0,12202,SZ002055,ST得润,Android,https://xueqiu.com/6777140022/391914323,0,0,2026-07-08 16:25:26
391917122,9906729923,心中之神q,2026-05-30 06:46:58,,内存爆了可以插美光，CPU爆了可以插英特尔，PC爆了可以插戴尔。润润就是无数男人的梦，是一把万能钥匙，想插谁插谁，和谁都有你知我长短，我懂你深浅的默契兄弟们，拥有润润你便拥有一张无插别体验卡，你们值得拥有中国军号都说，D055是中国海军最锋利的剑，还有谁是055不敢插，不能插的？美国的洋妞也不会例外还有谁？$ST得润(SZ002055)$,12,9,0,22051,SZ002055,ST得润,Android,https://xueqiu.com/9906729923/391917122,0,1,2026-07-08 16:25:26
391927727,8247993686,八十万韭菜总教头,2026-05-30 09:38:53,,$ST得润(SZ002055)$又来学习了，转自雪球股友中线逻辑派观点，我不分析，我只是搬运工，说的是戴尔，应该可以举一反三吧。认为重要的，红色标记了，具体自行判断。,16,19,0,24058,SZ002055,ST得润,Android,https://xueqiu.com/8247993686/391927727,0,1,2026-07-08 16:25:26
391970583,2467573735,赏心乐事休辜负,2026-05-31 03:56:19,,$ST得润(SZ002055)$ 看这走势，下周一又是买不进吧,3,1,0,11458,SZ002055,ST得润,Android,https://xueqiu.com/2467573735/391970583,0,0,2026-07-08 16:25:26
391972887,9893519097,龙马精神2526,2026-05-31 04:33:53,,$ST得润(SZ002055)$ 你还别说，周五的分时图还挺对称的,0,0,0,12683,SZ002055,ST得润,Android,https://xueqiu.com/9893519097/391972887,0,0,2026-07-08 16:25:26
391983726,8247993686,八十万韭菜总教头,2026-05-31 07:49:39,,$ST得润(SZ002055)$小伙伴们，又来学习了，搬运一个图，得润供货戴尔，还是得润的第一大客户，这应该是实锤的。举一反三，联想业绩大涨，得润也是获益的。图片说了啥，来个英语8级的翻译一下，不行大家就自己问豆包。,36,13,0,46173,SZ002055,ST得润,Android,https://xueqiu.com/8247993686/391983726,0,3,2026-07-08 16:25:26
391984837,6219951047,老王要搞事,2026-05-31 08:07:45,,$ST得润(SZ002055)$ 分歧巨大，不好弄,1,0,0,13713,SZ002055,ST得润,Android,https://xueqiu.com/6219951047/391984837,0,0,2026-07-08 16:25:26
391987642,7495151652,浮云弱梦,2026-05-31 08:53:33,,回复@股海博弈投: 最好是现在朦朦胧胧，留着等股价上20.88元时憋不住了再承认$ST得润(SZ002055)$//@股海博弈投:回复@正心正念A:董秘不承认呢,0,2,0,12814,SZ002055,ST得润,iPhone,https://xueqiu.com/7495151652/391987642,0,0,2026-07-08 16:25:26
391991078,1255983670,股海博弈投,2026-05-31 09:45:36,,$ST得润(SZ002055)$ 得润电子高速连接器（戴尔+联想+惠普）营收明细（2025年，最新券商测算+公司口径）一、整体基数- 得润2025总营收：45.05亿元- 精密连接器（含高速CPU Socket/DDR5/PCIe）总营收：12.42亿元（占27.58%）- 其中戴尔+联想+惠普高速连接器（PC/服务器CPU Socket为主）：属于精密连接器里的消费电子+服务器高速业务，戴尔为主、联想/惠普为辅二、分口径营业额（2025年）1. 狭义：服务器/AI高速连接器（仅服务器端）- 整体服务器/AI高速连接器营收：约0.4–0.5亿元（公司公告：占总营收＜1%）- 其中戴尔占大头，联想、惠普为辅：- CPU Socket（三大客户核心）：0.25–0.35亿元（占服务器高速业务60%+）- DDR5、PCIe高速缆：剩余部分2. 广义：含高端PC高速连接器（戴尔+联想+惠普全部CPU Socket/DDR5供货）券商测算：三大客户合计约7–8亿元，占精密连接器12.42亿的60%+- 结构拆分（市场一致估算）：1. 戴尔：约4.5–5亿元（第一大高速连接器客户，服务器+PC双供货）2. 联想：约1.8–2亿元（Intel PC+服务器CPU Socket）3. 惠普：约0.7–1亿元（PC端为主，服务器小批量）三、2026年展望（公司指引）2026年AI+服务器放量，三大客户高速连接器营收预计翻倍增长，整体精密连接器中三大客户占比将进一步提升。戴尔占了近一半营收,10,10,1,35037,SZ002055,ST得润,Android,https://xueqiu.com/1255983670/391991078,0,4,2026-07-08 16:25:26
392004527,6478796599,实用的涨幅小螺旋,2026-05-31 13:04:38,,$ST得润(SZ002055)$ 已经看见好几个所谓价值投资的大v在关注得润，这里不说基本面，和价值投资的逻辑，其实不管是短线还是长线，都是融会贯通的，好的价值票有逻辑的，它在盘面表现，也一定是强势的，连续两天天地板，第二天竞价依然是红盘开，这里不是小散以及什么大v能够左右的，都是主力大动作，在这个位置两个地板筹码已经整合的差不多了，周五的走势也是预期当中的没有继续下杀，尾盘抢的就是太明显了点，,1,5,0,24263,SZ002055,ST得润,Android,https://xueqiu.com/6478796599/392004527,0,0,2026-07-08 16:25:24
392037878,1255983670,股海博弈投,2026-06-01 01:31:22,,$ST得润(SZ002055)$ 你又来那一套,6,7,0,15581,SZ002055,ST得润,Android,https://xueqiu.com/1255983670/392037878,0,0,2026-07-08 16:25:24
392038095,7800901111,南迦巴瓦888,2026-06-01 01:31:53,,$ST得润(SZ002055)$ 不会再来天地嘛,2,0,0,11409,SZ002055,ST得润,雪球,https://xueqiu.com/7800901111/392038095,0,0,2026-07-08 16:25:24
392049256,7204187508,勇者计划,2026-06-01 01:55:08,,$ST得润(SZ002055)$ 虽然老庄以天地板战法而闻名遐迩，我却是一点也不敢卖，余素知彼所图甚远。,1,3,0,11470,SZ002055,ST得润,Android,https://xueqiu.com/7204187508/392049256,0,0,2026-07-08 16:25:24
392049912,1180619450,crhu,2026-06-01 01:56:31,,$ST得润(SZ002055)$ 早上谁砸开了涨停， 慌不择路的跑了。 NND,1,0,0,9925,SZ002055,ST得润,雪球,https://xueqiu.com/1180619450/392049912,0,0,2026-07-08 16:25:24
392051007,5498037385,有无低估市场说的算,2026-06-01 01:59:15,,$ST得润(SZ002055)$ 好多人筹码被骗了，今年年涨幅才13%有啥好怕的,0,1,0,9363,SZ002055,ST得润,Android,https://xueqiu.com/5498037385/392051007,0,0,2026-07-08 16:25:24
392054749,1682315671,一套房子,2026-06-01 02:07:51,,$ST得润(SZ002055)$ 没人吹票，结果自发走的最强,5,1,0,10101,SZ002055,ST得润,Android,https://xueqiu.com/1682315671/392054749,0,0,2026-07-08 16:25:24
392062316,7104424653,st山顶资本,2026-06-01 02:27:03,,$ST得润(SZ002055)$ 刚开板 被洗走了半仓。,0,3,0,8353,SZ002055,ST得润,雪球,https://xueqiu.com/7104424653/392062316,0,0,2026-07-08 16:25:24
392063537,7800901111,南迦巴瓦888,2026-06-01 02:30:06,,$ST得润(SZ002055)$ 要是能复制京蓝 就好了,0,0,0,11041,SZ002055,ST得润,雪球,https://xueqiu.com/7800901111/392063537,0,0,2026-07-08 16:25:24
392064611,1390686385,张扬1579,2026-06-01 02:32:57,,$ST得润(SZ002055)$ 烂板出妖 这一波得润老庄新庄终于达成共识了 妖味浓郁了,0,0,0,9219,SZ002055,ST得润,Android,https://xueqiu.com/1390686385/392064611,0,0,2026-07-08 16:25:24
392071181,7104424653,st山顶资本,2026-06-01 02:49:15,,$ST得润(SZ002055)$ 还是套起来舒服。,3,0,0,10146,SZ002055,ST得润,雪球,https://xueqiu.com/7104424653/392071181,0,0,2026-07-08 16:25:24
392073638,1221939802,君可知命否,2026-06-01 02:55:06,,$ST得润(SZ002055)$ 我走了，主力你看着办,0,0,0,10099,SZ002055,ST得润,雪球,https://xueqiu.com/1221939802/392073638,0,0,2026-07-08 16:25:24
392074382,2261449908,华灯初上夜未央,2026-06-01 02:56:52,,$ST得润(SZ002055)$ 走势太差了，今天进的被坑了,0,0,0,12306,SZ002055,ST得润,iPhone,https://xueqiu.com/2261449908/392074382,0,0,2026-07-08 16:25:24
392081732,5052290299,雪球彬,2026-06-01 03:15:30,,$ST得润(SZ002055)$ $华勤技术(SH603296)$ aipc 集体高潮了，再洗小心筹码丢了,0,5,0,14233,SZ002055,ST得润,Android,https://xueqiu.com/5052290299/392081732,0,0,2026-07-08 16:25:24
392088978,9578506873,牵起你的手哟,2026-06-01 03:36:15,,中医大哥，ST得润帮忙看下,5,1,0,12029,SZ002055,ST得润,iPhone,https://xueqiu.com/9578506873/392088978,0,0,2026-07-08 16:25:24
392094483,5498037385,有无低估市场说的算,2026-06-01 03:59:57,,$ST得润(SZ002055)$ ，这是年线,2,0,0,10219,SZ002055,ST得润,Android,https://xueqiu.com/5498037385/392094483,0,0,2026-07-08 16:25:24
392102205,5942251592,简朴的金条小风车屋,2026-06-01 04:53:38,,$ST得润(SZ002055)$ 宇树今天高光时刻,0,1,0,10499,SZ002055,ST得润,Android,https://xueqiu.com/5942251592/392102205,0,0,2026-07-08 16:25:24
392112204,3996244241,与优秀企业同行,2026-06-01 05:39:08,,$ST得润(SZ002055)$ 股权协议转让啥时候出公告？,0,0,0,12691,SZ002055,ST得润,雪球,https://xueqiu.com/3996244241/392112204,0,0,2026-07-08 16:25:24
392115982,1917638212,我是个匿名用户-,2026-06-01 05:53:07,,$ST得润(SZ002055)$ 这是干啥的公司，怎么涨停板一堆我看都没看过的公司，这股怎么这么妖,1,0,0,11823,SZ002055,ST得润,Android,https://xueqiu.com/1917638212/392115982,0,0,2026-07-08 16:25:24
392116826,1818848733,龙虎豹999,2026-06-01 05:56:02,,$ST得润(SZ002055)$ 老大 今天是豹子啊 多吉祥，守住啊,0,1,0,9101,SZ002055,ST得润,雪球,https://xueqiu.com/1818848733/392116826,0,0,2026-07-08 16:25:24
392117779,9906729923,心中之神q,2026-06-01 05:59:33,,$ST得润(SZ002055)$ 不能每天都结婚拜天地吧夜夜新郎谁受得鸟烂板后接一字板，让做T的永远上不了🚚，主力有没有这么坏,4,2,0,12094,SZ002055,ST得润,Android,https://xueqiu.com/9906729923/392117779,0,0,2026-07-08 16:25:23
392131368,3948743971,此人可能长期离线,2026-06-01 06:45:05,,$ST得润(SZ002055)$ 强中强，主力都不需要顶了，已经没什么散户卖了,0,1,0,9526,SZ002055,ST得润,iPhone,https://xueqiu.com/3948743971/392131368,0,0,2026-07-08 16:25:23
392132141,3948743971,此人可能长期离线,2026-06-01 06:47:33,,$ST得润(SZ002055)$ 看似弱，实则超强，烂板妖王,0,5,0,10451,SZ002055,ST得润,iPhone,https://xueqiu.com/3948743971/392132141,0,0,2026-07-08 16:25:23
392133228,7104424653,st山顶资本,2026-06-01 06:50:38,,$ST得润(SZ002055)$ 买盘强大，砸多少买多少。,2,0,0,11849,SZ002055,ST得润,雪球,https://xueqiu.com/7104424653/392133228,0,0,2026-07-08 16:25:23
392135526,5498037385,有无低估市场说的算,2026-06-01 06:58:01,,$ST得润(SZ002055)$ 越来越像京蓝了,0,0,0,11957,SZ002055,ST得润,Android,https://xueqiu.com/5498037385/392135526,0,1,2026-07-08 16:25:23
392157869,4850557927,山古之人,2026-06-01 08:23:45,,$ST得润(SZ002055)$ 真的无语了，DDR5连接器：设计产能7亿支/年，这都是哪些坏人喂给AI 的。真有这么多，今年估计营收有100亿了，真的是无脑的人啊,10,6,0,16589,SZ002055,ST得润,雪球,https://xueqiu.com/4850557927/392157869,0,0,2026-07-08 16:25:23
392169242,0,ST得润(SZ002055),2026-06-01 09:16:04,,ST得润：关于公司提起诉讼的进展公告 网页链接,21,8,0,28894,SZ002055,ST得润,公告,https://xueqiu.com/S/SZ002055/392169242,0,0,2026-07-08 16:25:23
392172831,1505804711,修心谨言wy,2026-06-01 09:35:03,,$ST得润(SZ002055)$ 鹤山市得润电子科技有限公司实图,0,16,2,16285,SZ002055,ST得润,Android,https://xueqiu.com/1505804711/392172831,0,0,2026-07-08 16:25:23
392192327,8486540964,我是夹头哥,2026-06-01 11:41:41,,$ST得润(SZ002055)$ 明天给不给底板，倒是个加仓的好机会,7,1,0,11921,SZ002055,ST得润,Android,https://xueqiu.com/8486540964/392192327,0,0,2026-07-08 16:25:23
392200834,7495151652,浮云弱梦,2026-06-01 12:43:50,,$ST得润(SZ002055)$ 鹤山市得润电子科技有限公司实图//@浮云弱梦:转发,0,1,0,9279,SZ002055,ST得润,iPhone,https://xueqiu.com/7495151652/392200834,0,0,2026-07-08 16:25:23
392208375,7920402174,伊兰蒂儿,2026-06-01 13:32:41,,$ST得润(SZ002055)$ 这是一个实质性的利空（钱没了），但因为提前计提过，所以不会导致更大的恐慌。主要影响是短期情绪受挫，明天的走势很关键，看资金是“恐慌出逃”还是“利空出尽博弈反弹”。,6,6,0,14656,SZ002055,ST得润,Android,https://xueqiu.com/7920402174/392208375,0,2,2026-07-08 16:25:23
392220704,3850339348,黑马挖掘机2024,2026-06-01 14:39:07,,$ST得润(SZ002055)$ 目前的优势是针对英特尔 cpu 的千针以上级别的 socket。同样，CPO共封装光学也是未来 ai 服务器的发展趋势，而 Socket连接器在CPO共封装光学中是必须的关键产品，得润电子的 socket 连接器如果能突破该领域，那就真的是未来的十倍股了！网页链接,2,35,1,44507,SZ002055,ST得润,iPhone,https://xueqiu.com/3850339348/392220704,0,3,2026-07-08 16:25:23
392225504,6549060841,韭菜想炒股致富,2026-06-01 15:12:42,,$ST得润(SZ002055)$ 一帮连诉讼公告都看不懂的韭菜，今天走势已经说明一切，这个诉讼难道主力不知道吗？搞笑，还当作利空，没上车的人为了筹码想疯了,0,4,0,12909,SZ002055,ST得润,iPhone,https://xueqiu.com/6549060841/392225504,0,0,2026-07-08 16:25:23
392232044,9021157801,悠悠子矜,2026-06-01 16:27:16,,$ST得润(SZ002055)$ ST得润是否供货戴尔和联想？网页链接,0,3,0,8723,SZ002055,ST得润,Android,https://xueqiu.com/9021157801/392232044,0,0,2026-07-08 16:25:23
392243968,6777140022,平静的升值小观星者,2026-06-01 22:10:01,,$ST得润(SZ002055)$ 戴尓又大涨，得润应该还能向上冲,1,8,0,8490,SZ002055,ST得润,Android,https://xueqiu.com/6777140022/392243968,0,0,2026-07-08 16:25:23
392254554,8971337238,价值投资是个宝,2026-06-02 00:45:30,,$ST得润(SZ002055)$ 这个时候需要人出来唱唱多啊，各位大神不会是昨天都卖了吧，今天怎么没声音了。,3,0,0,7955,SZ002055,ST得润,雪球,https://xueqiu.com/8971337238/392254554,0,0,2026-07-08 16:25:23
392266139,1018946409,馒头大米饭,2026-06-02 01:35:46,,$ST得润(SZ002055)$ 一个已知的事件威力还挺大,0,1,0,5699,SZ002055,ST得润,Android,https://xueqiu.com/1018946409/392266139,0,0,2026-07-08 16:25:23
392269095,1758597514,用户1758597514,2026-06-02 01:42:07,,$ST得润(SZ002055)$ 这个股主力就是下贱就是要人撸它一天不抽它浑身不爽,0,0,0,4788,SZ002055,ST得润,iPhone,https://xueqiu.com/1758597514/392269095,0,0,2026-07-08 16:25:23
392269161,4930071438,晒太阳1234,2026-06-02 01:42:16,,$ST得润(SZ002055)$ 老师们吹太猛了,2,0,0,5864,SZ002055,ST得润,Android,https://xueqiu.com/4930071438/392269161,0,0,2026-07-08 16:25:23
392273394,4850557927,山古之人,2026-06-02 01:50:25,,$ST得润(SZ002055)$ 全是散户在买，感觉玩坏了,0,0,0,5157,SZ002055,ST得润,雪球,https://xueqiu.com/4850557927/392273394,0,0,2026-07-08 16:25:23
392276549,2055847415,红中老大耍的好,2026-06-02 01:55:54,,$ST得润(SZ002055)$ 面对一只股票后续走势超出了自己原有的规划，应该怎么办错误方法：认真分析为什么会犯错，总结经验，防止以后类似事情发生，立足眼前，看看有什么方法能够补救正确方法：“立贴为证，一会必跳水”“一会就跌停了”“这票怎么还有人买”“主力都出货了，还买呢”通过反复刷类似的话，举行神秘仪式，使股价回到自己的原本规划的走势,0,2,0,9041,SZ002055,ST得润,Android,https://xueqiu.com/2055847415/392276549,0,0,2026-07-08 16:25:21
392278101,2079722276,穗安丰禾,2026-06-02 01:58:42,投资日记：深度解析双 ST 硬科技标的 —— 风险出清，低估反转机会显现,日期：2026 年 06 月 02 日 标的：ST 得润（002055） 核心结论前置：非退市高危股，双 ST 为历史遗留问题 + 短期经营承压；AI 高速连接器 + 汽车电子主业硬核，绑定英伟达、英特尔核心供应链；当前推进国资产业资本入局 + 控制权变更 + 债务重组，无破产风险；最快 2027 年 Q2 摘帽，概率 70%-80%；目前估值仍处洼地，适合小仓位中长期博弈，严禁重仓押注近期持续跟踪该股，市场很多人被 “ST” 标签误导，盲目判定为垃圾退市股。深度复盘所有公告、财务数据与资本运作进展后，彻底理清核心逻辑：风险是过去式的历史包袱，机会是高景气赛道的价值反转。全文基于公开数据客观分析，仅作个人投资记录，不构成任何投资建议。一、深度厘清：双重 ST 成因，彻底排除退市风险很多散户最大误区：把 ST 等同于即将退市。但该股的戴帽逻辑完全是 “被动背锅”，无任何即时退市风险。1、双重 ST 具体成因第一重 ST（2026 年 01 月 06 日）：历史财务造假，与当前经营无关 2020-2022 年原实控人邱建民违规操作，虚构回款 5.34 亿、少计减值 4.43 亿，属于过往历史违规问题，2026 年已出具正式处罚决定书，违规事项彻底落地定性，不存在新增违法风险。第二重（2026 年 04 月 29 日）：阶段性经营亏损 + 审计非标 2023-2025 年连续三年扣非亏损，叠加审计报告标注 “持续经营重大不确定性”，触发经营类风险警示。核心原因是过往债务压力、治理混乱拖累业绩，并非主业盈利能力崩塌。2、退市风险：基本为 0，无需恐慌当前仅为ST 风险警示，并非 * ST，不触发 A 股任何强制退市条款；2025 年末公司净资产约 14 亿，持续为正，不存在资不抵债、破产清算的基础条件；核心主业订单持续增长、高端连接器产能稳步释放，核心资产优质、经营持续运转。一句话总结：这是一只被历史黑料和短期困境错杀的硬科技标的，无实质性退市危机。二、基本面复盘：赛道顶级、主业硬核，业绩拐点已现抛开 ST 滤镜，公司主营业务含金量，在消费电子、汽车电子、AI 算力硬件赛道中，属于第一梯队水平，也是资本愿意入局博弈的核心底气。1、三大核心主营业务（高景气、大客户绑定）传统消费电子连接器：家电连接器市占率稳居行业前列，Type-C 快充解决方案成熟稳定，长期深度合作美的、格力、富士康等行业龙头，基本盘稳固。新能源汽车电子：聚焦车载高压线束、800V 高压平台充电机核心产品，成功切入比亚迪、理想、保时捷、大众等主流车企供应链，充分受益新能源汽车高压化升级趋势。AI 高速连接器（最大核心亮点）： 国内唯一、全球仅 3-4 家同时拿下英特尔 CPU Socket+DDR5 连接器双重认证的企业，目前已实现小批量供货；同时是英伟达算力服务器高速连接器核心供应商，112G 高速背板产品顺利通过测试，深度绑定 AI 算力硬件核心产业链。业绩端已明确兑现：2025 年精密连接器营收 12.42 亿，同比增长 18.73%，毛利率高达 36.91%，远高于传统业务，高端高毛利业务正在成为营收主力。2、2025 核心财务数据（拐点明确，主业已盈利）总营收：45.05 亿，稳居行业前列，营收体量扎实；归母净利：-2500 万～-4000 万，亏损源于诉讼、处罚等一次性计提，非经营亏损；扣非净利：+2800 万～+4000 万（正式转正），核心主业已经实现盈利，困境反转信号明确；资产负债率 68%-73%，整体偏高，短期刚性负债 22 亿，逾期债务 11.25 亿，是当前最大压制；货币资金 3.8 亿，无实质性债务违约，资金链整体可控。3、当前两大核心短板（也是唯一风险点）债务压力承压：11.25 亿逾期债务尚未落地解决，持续产生利息损耗，压制利润释放；公司治理真空：原实控人邱建民持股 5.68% 且全部质押冻结，已辞职并被市场禁入 5 年；前十大股东最高持股不足 3%，长期处于无实控人状态，决策效率受限。三、资本运作拆解：无破产重整，隐性重组大戏持续落地重点纠正市场误区：公司没有法院预重整、没有破产重整，净资产为正、经营正常，完全不满足破产条件。当前正在推进的是：控制权变更 + 债务重组 + 国资产业资本入局的隐性深度重组，也是未来估值修复的核心催化剂。2026 年关键核心进展（全部落地可查）核心优质资产被顺德系锁定（2026 年 02 月） 公司核心子公司柏拉蒂电子（车载线束、汽车连接器核心优质资产）完成增资，顺益亚太（世运电路创始人畲英杰旗下主体）出资 1.2 亿，斩获 45.25% 股权，成为子公司二股东。 背景：世运电路为顺德国资（顺控集团）控股企业，是特斯拉 PCB 龙头企业，与公司的连接器、车载线束业务形成完美产业链互补，产业协同价值极高。控股权司法拍卖紧急撤回（2026 年 04 月 18 日） 原定于 4 月 20-21 日开拍的原实控人质押股权，被债权人集体撤回。市场核心共识：并非无人接盘，而是放弃公开拍卖，转为协议转让，规避优质控股权被游资无序拍走，大概率定向转让给顺德系产业资本。债务重组稳步推进 11.25 亿逾期债务，目前所有债权人已达成共识，暂停司法拍卖、强制执行，全面推进债务和解、展期、债转股谈判。核心逻辑：公司 AI、汽车电子核心资产稀缺，清算价值极低，重组盘活后价值翻倍，债权人最优解是和解重组而非清算。资本运作核心结论2026 年下半年 - 2027 年上半年为关键窗口期，顺德系、世运电路大概率成为最终实控方。一旦落地，将彻底解决无实控人、治理混乱、债务压力三大核心问题，实现治理修复、债务减负、产业链协同、业绩释放四重利好。四、摘帽时间、条件与概率精准预判双重 ST 需要同时消除历史造假警示 + 经营非标警示，摘帽条件、时间线非常清晰，无模糊空间。1、摘帽必备三大条件（缺一不可）历史造假 ST 消除：2026 年 03 月 27 日处罚决定书生效，满 12 个月即可申请，2027 年 03 月 27 日后满足条件；经营 ST 消除：2026 年全年扣非净利润为正，且年度审计报告无持续经营非标意见；公司内控整改全部完成，无新增违规、诉讼风险。2、明确时间线2026 年：绝对无法摘帽（处罚时间未满 12 个月，硬性规则限制）；最快摘帽窗口：2027 年 Q2（3 月底达标后提交申请，4-6 月获批摘帽）；稳妥落地窗口：2027 年中报之后。3、摘帽综合概率：70%-80%（偏高）利好支撑：2025 年扣非净利已转正，主业盈利逻辑确认；AI 高速连接器、汽车电子赛道高景气，订单持续落地；顺德系国资入局后，治理、经营、风控将全面优化，保障 2026 年业绩稳健；潜在风险：债务重组谈判延期、2026 年业绩波动不及预期、审计非标延续。五、估值与交易策略：估值仍有空间，小仓位博弈最佳1、当前估值（2026 年 06 月 02 日）今日股价7.38 元，总市值约 45 亿元。对比同赛道连接器龙头，标的依旧存在明显估值洼地：鼎通科技：连接器营收 15.88 亿，市值 380 亿，市销率 23.9 倍；华丰科技：连接器营收 25.28 亿，市值 650 亿，市销率 25.7 倍；该股：连接器营收 37.6 亿（远超上述两家），市值仅 45 亿，市销率依旧处于低位。股价虽有所上涨，但受 ST 标签、历史包袱、治理问题压制，估值修复空间依然充足。2、风险收益比清晰测算乐观场景（摘帽 + 国资入主 + 业绩兑现）：目标价 10-12 元，上涨空间可观；中性场景（顺利摘帽，业绩稳步修复）：目标价 7-8 元，区间震荡上行；悲观场景（债务谈判破裂、摘帽失败）：股价下探 3-4 元，回撤空间较大。六、最终复盘总结这是 A 股典型的错杀反转标的：表面是双 ST 风险股，实则是被历史造假、短期债务、治理问题拖累的硬核科技企业。核心逻辑一句话概括：历史包袱可控、退市风险归零、主业赛道顶级、估值仍有修复空间、国资重组可期。短期波动必然剧烈，但中长期反转确定性偏高。操作核心：不贪暴利、不重仓博弈、耐心持有，等待 2026 下半年资本运作落地、2027 年摘帽估值修复。免责声明：本文仅为个人投资分析记录，不构成任何投资建议，股市有风险，投资需谨慎#ST得润 # #鼎通科技# #华丰科技 #,0,2,0,9925,SZ002055,ST得润,雪球,https://xueqiu.com/2079722276/392278101,0,2,2026-07-08 16:25:21
392281311,1255983670,股海博弈投,2026-06-02 02:04:51,,$ST得润(SZ002055)$ 高位加仓，一把输光，再好的股也要谨慎Mmp,11,4,0,9058,SZ002055,ST得润,Android,https://xueqiu.com/1255983670/392281311,0,0,2026-07-08 16:25:21
